15,183207.70,-2098.5356,3491.3100,87.581,353.19,27.70,-0.3520,-0.2806,-0.0381,-1.9393,-1.4935,-8.9739
15,183207.80,-2098.5343,3491.3102,87.544,354.58,27.70,-0.4038,-0.2484,-0.0167,-1.3619,-1.3192,-10.0113
15,183207.90,-2098.5330,3491.3103,87.581,355.64,27.70,-0.4304,-0.2313,0.0256,-4.8888,-2.8508,-11.1612
15,183208.00,-2098.5317,3491.3104,87.248,356.65,27.70,-0.5397,-0.2360,0.0028,-4.7748,-1.0037,-13.5124
15,183208.10,-2098.5304,3491.3105,87.229,357.00,27.70,-0.6043,-0.2239,-0.0085,-2.0262,-0.8988,-15.7026
15,183208.20,-2098.5291,3491.3105,87.174,358.53,27.70,-0.6270,-0.2096,0.0040,-3.3004,-0.3288,-15.3446
15,183208.30,-2098.5278,3491.3105,87.248,0.38,27.60,-0.5975,-0.1810,-0.0228,-3.3547,-1.8546,-14.9377
15,183208.40,-2098.5265,3491.3104,87.914,1.74,27.60,-0.5603,-0.1365,0.0142,-3.2002,-2.4613,-14.2454
15,183208.50,-2098.5251,3491.3103,88.414,2.62,27.60,-0.5220,-0.1359,-0.0930,-1.8225,-1.8960,-13.3091
15,183208.60,-2098.5238,3491.3103,89.118,2.95,27.60,-0.3873,-0.0690,-0.0666,1.2374,1.5838,-10.8140
15,183208.70,-2098.5224,3491.3102,89.970,3.02,27.60,-0.2362,0.0061,0.0052,-4.6870,4.3661,-7.1679
15,183208.80,-2098.5211,3491.3101,91.359,2.42,27.60,-0.0263,0.0538,-0.1043,-3.0501,0.7727,-3.9063
15,183208.90,-2098.5197,3491.3100,92.748,1.61,27.60,0.2158,0.1089,-0.0250,-1.3217,0.6640,2.2075
15,183209.00,-2098.5183,3491.3100,94.026,1.02,27.50,0.3692,0.1709,-0.1059,-2.9428,2.5376,7.0749
15,183209.10,-2098.5169,3491.3100,94.137,0.69,27.50,0.4085,0.2555,-0.0236,-2.9442,1.2033,9.3695
15,183209.20,-2098.5154,3491.3100,94.230,359.63,27.50,0.3873,0.2611,-0.0235,-3.4571,0.8007,8.5698
15,183209.30,-2098.5140,3491.3100,93.896,359.49,27.50,0.3163,0.2067,-0.0665,-4.4103,-0.8284,7.1437
15,183209.40,-2098.5126,3491.3100,93.785,0.19,27.50,0.1625,-0.2859,0.1122,-4.4148,-1.6684,3.3287
15,183209.50,-2098.5112,3491.3099,94.082,1.36,27.50,-0.0239,-0.2713,-0.0195,-4.9619,-3.7916,-0.6368
15,183209.60,-2098.5098,3491.3099,93.822,2.91,27.50,-0.2772,-0.3604,0.0010,-2.3551,-1.8298,-5.8810
15,183209.70,-2098.5085,3491.3097,92.285,4.68,27.50,-0.4905,-0.3434,0.0242,-3.0717,-0.6076,-11.7182
15,183209.80,-2098.5071,3491.3095,91.989,6.42,27.50,-0.6410,-0.3279,-0.0434,-3.1282,-1.8189,-15.6588
15,183209.90,-2098.5057,3491.3093,91.507,8.08,27.50,-0.7227,-0.3093,-0.0405,-1.3235,-3.4667,-17.1925
15,183210.00,-2098.5044,3491.3091,90.822,9.31,27.50,-0.7446,-0.2963,0.0128,-3.2051,-0.7873,-16.6236
15,183210.10,-2098.5030,3491.3088,90.767,9.86,27.50,-0.7805,-0.2902,-0.0111,-3.3848,-0.5675,-17.9728
15,183210.20,-2098.5017,3491.3084,90.229,11.73,27.50,-0.7467,-0.3052,0.0567,-3.7768,-1.3869,-18.1102
15,183210.30,-2098.5004,3491.3081,89.470,13.71,27.40,-0.7732,-0.3160,-0.0151,-3.2302,-0.7244,-18.1233
15,183210.40,-2098.4991,3491.3076,89.007,15.61,27.40,-0.7334,-0.2982,0.0445,-2.9247,0.2886,-17.3247
15,183210.50,-2098.4978,3491.3072,88.600,17.28,27.40,-0.7238,-0.3060,0.0155,-3.8749,0.8515,-16.7010
15,183210.60,-2098.4966,3491.3066,88.507,18.93,27.40,-0.7067,-0.3114,-0.0093,-2.2593,-1.0274,-17.2318
15,183210.70,-2098.4953,3491.3061,87.970,20.45,27.40,-0.6878,-0.3031,-0.0067,-2.6948,-0.7498,-15.9511
15,183210.80,-2098.4941,3491.3054,87.396,21.92,27.40,-0.6381,-0.2985,-0.0287,-2.4822,-0.7396,-15.3264
15,183210.90,-2098.4929,3491.3048,87.303,23.11,27.30,-0.5472,-0.2831,0.0235,-3.0397,-0.6258,-13.6674
15,183211.00,-2098.4917,3491.3042,86.507,23.99,27.30,-0.4687,-0.2780,0.0459,-3.4598,1.2942,-12.0816
15,183211.10,-2098.4906,3491.3035,86.488,24.14,27.30,-0.3769,-0.2717,0.0369,-4.3173,1.9065,-10.3352
15,183211.20,-2098.4894,3491.3028,86.025,24.42,27.30,-0.2415,-0.2605,0.0041,-2.6761,1.3769,-7.7247
15,183211.30,-2098.4882,3491.3022,85.303,24.48,27.30,-0.0694,-0.2502,-0.0145,-3.0615,-0.4181,-3.3274
15,183211.40,-2098.4871,3491.3015,84.859,24.18,27.20,0.0867,-0.2691,-0.0134,-2.2772,0.5618,0.5866
15,183211.50,-2098.4859,3491.3009,84.285,23.64,27.20,0.1405,-0.2681,-0.0309,-1.8739,3.2172,2.1648
15,183211.60,-2098.4848,3491.3003,83.914,23.08,27.20,0.1585,-0.2729,0.0992,-4.2969,3.1168,2.2711
15,183211.70,-2098.4836,3491.2997,83.784,22.28,27.20,0.1958,-0.2480,0.0500,-5.7524,2.5495,3.1950
15,183211.80,-2098.4824,3491.2991,83.247,21.53,27.20,0.2207,-0.2619,-0.0131,-1.8708,0.7515,4.1608
15,183211.90,-2098.4813,3491.2986,83.099,20.78,27.10,0.2254,-0.2928,-0.0125,-2.5974,-1.1251,3.9155
15,183212.00,-2098.4801,3491.2980,82.784,20.57,27.10,0.1937,-0.2715,0.0363,-4.2114,-1.5125,3.7584
15,183212.10,-2098.4790,3491.2975,82.896,20.63,27.10,0.1551,-0.2464,0.0083,-3.1101,-1.1968,3.0744
15,183212.20,-2098.4778,3491.2969,82.766,20.86,27.10,0.1285,-0.2011,-0.0065,-2.8126,-2.7304,1.9000
15,183212.30,-2098.4766,3491.2964,82.784,21.49,27.10,0.0194,-0.0702,0.0250,-1.6803,-0.1930,-0.1957
15,183212.40,-2098.4754,3491.2958,85.488,22.34,27.10,-0.1350,-0.0054,-0.0633,-3.5839,1.7158,-3.2174
15,183212.50,-2098.4742,3491.2951,85.636,23.20,27.10,-0.1777,-0.0036,-0.0449,-3.2277,-3.0703,-5.0959
15,183212.60,-2098.4731,3491.2945,85.655,24.37,27.10,-0.2483,0.0193,-0.0310,-3.7429,-2.6934,-6.8191
15,183212.70,-2098.4719,3491.2938,85.599,25.60,27.10,-0.3462,-0.0222,-0.0059,-1.5628,1.0560,-8.4881
15,183212.80,-2098.4708,3491.2931,85.136,26.99,27.00,-0.4416,-0.2043,0.0423,-4.2554,-2.3028,-10.5870
15,183212.90,-2098.4697,3491.2924,84.673,28.31,27.00,-0.5014,-0.2402,-0.0148,-4.2125,-2.9430,-12.6504
